Cluster,Canonical_Slug,Slug,Traffic
/t/education,/t/education-en-us,/t/education-19,0
/t/education,/t/education-en-us,/t/education-23,0
/t/education,/t/education-en-us,/t/education-14,0
/t/education,/t/education-en-us,/t/education-11,0
/t/syria,/t/syria-en-us,/t/syria-en-us,376
/t/syria,/t/syria-en-us,/t/syria-5,4
/t/syria,/t/syria-en-us,/t/syria-en-in,0
/t/syria,/t/syria-en-us,/t/syria-4,0
/t/syria,/t/syria-en-us,/t/syria-10,0
/t/syria,/t/syria-en-us,/t/syria-9,0
/t/syria,/t/syria-en-us,/t/syria-7,0
/t/syria,/t/syria-en-us,/t/syria-8,0
/t/animal-welfare,/t/animal-welfare-6,/t/animal-welfare-6,373
/t/animal-welfare,/t/animal-welfare-6,/t/animal-welfare-en-gb,10
/t/animal-welfare,/t/animal-welfare-6,/t/animal-welfare-5,5
/t/animal-welfare,/t/animal-welfare-6,/t/animal-welfare-en-in,0
/t/animal-welfare,/t/animal-welfare-6,/t/animal-welfare-en-au,0
/t/animal-welfare,/t/animal-welfare-6,/t/animal-welfare-8,0
/t/oil,/t/oil,/t/oil,370
/t/oil,/t/oil,/t/oil-en-ca,0
/t/oil,/t/oil,/t/oil-2,0
/t/oil,/t/oil,/t/oil-en-gb,0
/t/no-muslim-ban,/t/no-muslim-ban-en-us,/t/no-muslim-ban-en-us,365
/t/no-muslim-ban,/t/no-muslim-ban-en-us,/t/no-muslim-ban-en-in,0
/t/no-muslim-ban,/t/no-muslim-ban-en-us,/t/no-muslim-ban-en-ca,0
/t/no-muslim-ban,/t/no-muslim-ban-en-us,/t/no-muslim-ban-en-gb,0
/t/no-muslim-ban,/t/no-muslim-ban-en-us,/t/no-muslim-ban-en-au,0
/t/transgender-students,/t/transgender-students-en-us,/t/transgender-students-en-us,365
/t/transgender-students,/t/transgender-students-en-us,/t/transgender-students-en-ca,0
/t/children-s-rights,/t/children-s-rights-2,/t/children-s-rights-2,364
/t/children-s-rights,/t/children-s-rights-2,/t/children-s-rights-3,6
/t/children-s-rights,/t/children-s-rights-2,/t/children-s-rights-en-gb,4
/t/children-s-rights,/t/children-s-rights-2,/t/children-s-rights-4,0
/t/children-s-rights,/t/children-s-rights-2,/t/children-s-rights-en-in,0
/t/children-s-rights,/t/children-s-rights-2,/t/children-s-rights-5,0
/t/electronic-harassment,/t/electronic-harassment-en-us,/t/electronic-harassment-en-us,364
/t/electronic-harassment,/t/electronic-harassment-en-us,/t/electronic-harassment-en-gb,5
/t/electronic-harassment,/t/electronic-harassment-en-us,/t/electronic-harassment-en-in,0
/t/electronic-harassment,/t/electronic-harassment-en-us,/t/electronic-harassment-en-ca,0
/t/health-and-well-being,/t/health-and-well-being-en-us,/t/health-and-well-being-en-us,362
/t/health-and-well-being,/t/health-and-well-being-en-us,/t/health-and-well-being-en-ca,5
/t/health-and-well-being,/t/health-and-well-being-en-us,/t/health-and-well-being-en-gb,0
/t/health-and-well-being,/t/health-and-well-being-en-us,/t/health-and-well-being-en-au,0
/t/health-and-well-being,/t/health-and-well-being-en-us,/t/health-and-well-being-en-in,0
/t/recount-votes-from-election,/t/recount-votes-from-election-en-us,/t/recount-votes-from-election-en-us,360
/t/lisa-richards,/t/lisa-richards-en-ca,/t/lisa-richards-en-ca,356
/t/lisa-richards,/t/lisa-richards-en-ca,/t/lisa-richards-en-us,5
/t/changing-the-miraculous-animation-back-to-normal,/t/changing-the-miraculous-animation-back-to-normal-en-us,/t/changing-the-miraculous-animation-back-to-normal-en-us,353
/t/ban-hoodsite,/t/ban-hoodsite-en-us,/t/ban-hoodsite-en-us,353
/t/student-issues,/t/student-issues-en-us,/t/student-issues-en-us,346
/t/student-issues,/t/student-issues-en-us,/t/student-issues-en-ca,4
/t/student-issues,/t/student-issues-en-us,/t/student-issues-en-in,0
/t/student-issues,/t/student-issues-en-us,/t/student-issues-en-gb,0
/t/student-issues,/t/student-issues-en-us,/t/student-issues-en-au,0
/t/joe-biden,/t/joe-biden-en-us,/t/joe-biden-en-us,345
/t/joe-biden,/t/joe-biden-en-us,/t/joe-biden-en-gb,9
/t/joe-biden,/t/joe-biden-en-us,/t/joe-biden-en-au,0
/t/joe-biden,/t/joe-biden-en-us,/t/joe-biden-en-in,0
/t/joe-biden,/t/joe-biden-en-us,/t/joe-biden-en-ca,0
/t/sports,/t/sports-12,/t/sports-12,340
/t/sports,/t/sports-12,/t/sports-20,0
/t/sports,/t/sports-12,/t/sports-19,0
/t/sports,/t/sports-12,/t/sports-10,0
/t/sports,/t/sports-12,/t/sports-22,0
/t/sports,/t/sports-12,/t/sports-16,0
/t/sports,/t/sports-12,/t/sports-15,0
/t/sports,/t/sports-12,/t/sports-21,0
/t/sports,/t/sports-12,/t/sports-17,0
/t/sports,/t/sports-12,/t/sports-14,0
/t/sports,/t/sports-12,/t/sports-11,0
/t/sports,/t/sports-12,/t/sports-13,0
/t/ronnie-mcnutt,/t/ronnie-mcnutt-en-us,/t/ronnie-mcnutt-en-us,337
/t/corruption,/t/corruption-11,/t/corruption-11,327
/t/corruption,/t/corruption-11,/t/corruption-14,16
/t/corruption,/t/corruption-11,/t/corruption-12,3
/t/corruption,/t/corruption-11,/t/corruption-9,3
/t/corruption,/t/corruption-11,/t/corruption-en-au,0
/t/corruption,/t/corruption-11,/t/corruption-7,0
/t/corruption,/t/corruption-11,/t/corruption-13,0
/t/corruption,/t/corruption-11,/t/corruption-10,0
/t/corruption,/t/corruption-11,/t/corruption-8,0
/t/freedom-of-speech,/t/freedom-of-speech-2,/t/freedom-of-speech-2,309
/t/freedom-of-speech,/t/freedom-of-speech-2,/t/freedom-of-speech-en-ca,3
/t/freedom-of-speech,/t/freedom-of-speech-2,/t/freedom-of-speech-en-au,3
/t/freedom-of-speech,/t/freedom-of-speech-2,/t/freedom-of-speech-en-in,0
/t/freedom-of-speech,/t/freedom-of-speech-2,/t/freedom-of-speech,0
/t/congestion-pricing,/t/congestion-pricing-en-us,/t/congestion-pricing-en-us,308
/t/congestion-pricing,/t/congestion-pricing-en-us,/t/congestion-pricing-en-gb,0
/t/jack-doherty,/t/jack-doherty-en-us,/t/jack-doherty-en-us,302
/t/jack-doherty,/t/jack-doherty-en-us,/t/jack-doherty-en-ca,0
/t/animals,/t/animals-13,/t/animals-13,299
/t/animals,/t/animals-13,/t/animals-12,9
/t/animals,/t/animals-13,/t/animals-en-au,9
/t/animals,/t/animals-13,/t/animals-14,5
/t/animals,/t/animals-13,/t/animals-19,3
/t/animals,/t/animals-13,/t/animals-35,0
/t/animals,/t/animals-13,/t/animals-17,0
/t/animals,/t/animals-13,/t/animals-11,0
/t/animals,/t/animals-13,/t/animals-30,0
/t/animals,/t/animals-13,/t/animals-25,0
/t/animals,/t/animals-13,/t/animals-34,0
/t/animals,/t/animals-13,/t/animals-33,0
/t/animals,/t/animals-13,/t/animals-29,0
/t/animals,/t/animals-13,/t/animals-28,0
/t/animals,/t/animals-13,/t/animals-21,0
/t/animals,/t/animals-13,/t/animals-23,0
/t/animals,/t/animals-13,/t/animals-32,0
/t/animals,/t/animals-13,/t/animals-24,0
/t/animals,/t/animals-13,/t/animals-22,0
/t/animals,/t/animals-13,/t/animals-20,0
/t/animals,/t/animals-13,/t/animals-15,0
/t/animals,/t/animals-13,/t/animals-31,0
/t/transgender-rights,/t/transgender-rights-en-us,/t/transgender-rights-en-us,298
/t/transgender-rights,/t/transgender-rights-en-us,/t/transgender-rights-en-au,0
/t/transgender-rights,/t/transgender-rights-en-us,/t/transgender-rights-en-in,0
/t/transgender-rights,/t/transgender-rights-en-us,/t/transgender-rights-en-ca,0
/t/transgender-rights,/t/transgender-rights-en-us,/t/transgender-rights-en-gb,0
/t/right-to-bear-arms,/t/right-to-bear-arms-en-us,/t/right-to-bear-arms-en-us,294
/t/jew-hatred,/t/jew-hatred-en-us,/t/jew-hatred-en-us,290
/t/jew-hatred,/t/jew-hatred-en-us,/t/jew-hatred-en-ca,0
/t/jew-hatred,/t/jew-hatred-en-us,/t/jew-hatred-en-au,0
/t/i-ready,/t/i-ready-en-us,/t/i-ready-en-us,289
/t/remove-trump,/t/remove-trump-en-us,/t/remove-trump-en-us,288
/t/voting,/t/voting-en-us,/t/voting-en-us,286
/t/voting,/t/voting-en-us,/t/voting-en-gb,3
/t/voting,/t/voting-en-us,/t/voting-en-au,0
/t/voting,/t/voting-en-us,/t/voting-en-ca,0
/t/orcas,/t/orcas-en-us,/t/orcas-en-us,285
/t/orcas,/t/orcas-en-us,/t/orcas-en-ca,0
/t/orcas,/t/orcas-en-us,/t/orcas-4,0
/t/orcas,/t/orcas-en-us,/t/orcas-2,0
/t/orcas,/t/orcas-en-us,/t/orcas-3,0
/t/2nd-amendment-rights,/t/2nd-amendment-rights-en-us,/t/2nd-amendment-rights-en-us,284
/t/mental-health,/t/mental-health-4,/t/mental-health-4,284
/t/mental-health,/t/mental-health-4,/t/mental-health-6,27
/t/mental-health,/t/mental-health-4,/t/mental-health-7,5
/t/mental-health,/t/mental-health-4,/t/mental-health-en-gb,0
/t/mental-health,/t/mental-health-4,/t/mental-health-en-in,0
/t/mental-health,/t/mental-health-4,/t/mental-health-en-us,0
/t/mental-health,/t/mental-health-4,/t/mental-health-5,0
/t/politics,/t/politics-9,/t/politics-9,283
/t/politics,/t/politics-9,/t/politics-en-gb,7
/t/politics,/t/politics-9,/t/politics-12,6
/t/politics,/t/politics-9,/t/politics-11,3
/t/politics,/t/politics-9,/t/politics-10,0
/t/politics,/t/politics-9,/t/politics-8,0
/t/politics,/t/politics-9,/t/politics-6,0
/t/biden-step-aside,/t/biden-step-aside-en-us,/t/biden-step-aside-en-us,275
/t/login,/t/login-en-us,/t/login-en-us,273
/t/login,/t/login-en-us,/t/login-en-gb,0
/t/youtube-censorship,/t/youtube-censorship-en-us,/t/youtube-censorship-en-us,266
/t/youtube-censorship,/t/youtube-censorship-en-us,/t/youtube-censorship-en-gb,0
/t/unblock-all-blocked-games,/t/unblock-all-blocked-games-en-us,/t/unblock-all-blocked-games-en-us,254
/t/universal-health-care,/t/universal-health-care-en-us,/t/universal-health-care-en-us,254
/t/universal-health-care,/t/universal-health-care-en-us,/t/universal-health-care-en-gb,0
/t/universal-health-care,/t/universal-health-care-en-us,/t/universal-health-care-en-in,0
/t/the-view,/t/the-view-en-us,/t/the-view-en-us,253
/t/the-view,/t/the-view-en-us,/t/the-view-en-au,0
/t/assassin-s-creed,/t/assassin-s-creed-en-us,/t/assassin-s-creed-en-us,253
/t/assassin-s-creed,/t/assassin-s-creed-en-us,/t/assassin-s-creed-en-gb,0
/t/assassin-s-creed,/t/assassin-s-creed-en-us,/t/assassin-s-creed-en-in,0
/t/justice-4-rose-larner,/t/justice-4-rose-larner-en-us,/t/justice-4-rose-larner-en-us,252
/t/operation-1009,/t/operation-1009-en-us,/t/operation-1009-en-us,251
/t/presidential-mental-health,/t/presidential-mental-health-en-us,/t/presidential-mental-health-en-us,251
/t/impeach-biden,/t/impeach-biden-en-us,/t/impeach-biden-en-us,249
/t/stop-trump,/t/stop-trump-en-us,/t/stop-trump-en-us,249
/t/stop-trump,/t/stop-trump-en-us,/t/stop-trump-en-gb,0
/t/donald-trump-for-prison,/t/donald-trump-for-prison-en-us,/t/donald-trump-for-prison-en-us,249
/t/busch-light-apple,/t/busch-light-apple-en-us,/t/busch-light-apple-en-us,249
/t/death-penalty,/t/death-penalty-3,/t/death-penalty-3,249
/t/death-penalty,/t/death-penalty-3,/t/death-penalty-4,11
/t/death-penalty,/t/death-penalty-3,/t/death-penalty-2,3
/t/death-penalty,/t/death-penalty-3,/t/death-penalty-en-us,0
/t/death-penalty,/t/death-penalty-3,/t/death-penalty-en-au,0
/t/death-penalty,/t/death-penalty-3,/t/death-penalty-en-in,0
/t/character-ai,/t/character-ai-en-us,/t/character-ai-en-us,245
/t/character-ai,/t/character-ai-en-us,/t/character-ai-en-ca,0
/t/character-ai,/t/character-ai-en-us,/t/character-ai-en-au,0
/t/character-ai,/t/character-ai-en-us,/t/character-ai-en-gb,0
/t/gang-stalking,/t/gang-stalking-en-us,/t/gang-stalking-en-us,241
/t/gang-stalking,/t/gang-stalking-en-us,/t/gang-stalking-en-ca,23
/t/gang-stalking,/t/gang-stalking-en-us,/t/gang-stalking-en-gb,13
/t/gang-stalking,/t/gang-stalking-en-us,/t/gang-stalking-en-au,0
/t/fox-news,/t/fox-news-en-us,/t/fox-news-en-us,241
/t/fox-news,/t/fox-news-en-us,/t/fox-news-en-gb,0
/t/fox-news,/t/fox-news-en-us,/t/fox-news-en-au,0
/t/nfl,/t/nfl,/t/nfl,239
/t/nfl,/t/nfl,/t/nfl-en-ca,0
/t/nfl,/t/nfl,/t/nfl-3,0
/t/nfl,/t/nfl,/t/nfl-4,0
/t/nfl,/t/nfl,/t/nfl-en-au,0
/t/nfl,/t/nfl,/t/nfl-en-in,0
/t/nfl,/t/nfl,/t/nfl-2,0
/t/release-prisoner,/t/release-prisoner-en-us,/t/release-prisoner-en-us,239
/t/release-prisoner,/t/release-prisoner-en-us,/t/release-prisoner-en-gb,0
/t/elementary-school-restrooms,/t/elementary-school-restrooms-en-us,/t/elementary-school-restrooms-en-us,239
/t/whitney-bachanas,/t/whitney-bachanas-en-us,/t/whitney-bachanas-en-us,236
/t/ban-fireworks,/t/ban-fireworks-en-us,/t/ban-fireworks-en-us,234
/t/ban-fireworks,/t/ban-fireworks-en-us,/t/ban-fireworks-en-au,0
/t/ban-fireworks,/t/ban-fireworks-en-us,/t/ban-fireworks-en-gb,0
/t/ban-fireworks,/t/ban-fireworks-en-us,/t/ban-fireworks-en-ca,0
/t/unblock-pok%C3%A9mon-showdown,/t/unblock-pok%C3%A9mon-showdown-en-us,/t/unblock-pok%C3%A9mon-showdown-en-us,234
/t/luigi,/t/luigi-en-us,/t/luigi-en-us,233
/t/luigi,/t/luigi-en-us,/t/luigi-en-ca,0
/t/luigi,/t/luigi-en-us,/t/luigi-en-gb,0
/t/freedom-of-expression,/t/freedom-of-expression-en-us,/t/freedom-of-expression-en-us,230
/t/freedom-of-expression,/t/freedom-of-expression-en-us,/t/freedom-of-expression-en-in,3
/t/freedom-of-expression,/t/freedom-of-expression-en-us,/t/freedom-of-expression-en-au,0
/t/freedom-of-expression,/t/freedom-of-expression-en-us,/t/freedom-of-expression-en-ca,0
/t/freedom-of-expression,/t/freedom-of-expression-en-us,/t/freedom-of-expression-en-gb,0
/t/justice-for-aubreigh,/t/justice-for-aubreigh-en-us,/t/justice-for-aubreigh-en-us,228
/t/environmental-issues,/t/environmental-issues-en-us,/t/environmental-issues-en-us,227
/t/environmental-issues,/t/environmental-issues-en-us,/t/environmental-issues-en-gb,7
/t/environmental-issues,/t/environmental-issues-en-us,/t/environmental-issues-en-ca,3
/t/environmental-issues,/t/environmental-issues-en-us,/t/environmental-issues-en-au,0
/t/environmental-issues,/t/environmental-issues-en-us,/t/environmental-issues-en-in,0
/t/daylight-savings-time,/t/daylight-savings-time-en-us,/t/daylight-savings-time-en-us,226
/t/daylight-savings-time,/t/daylight-savings-time-en-us,/t/daylight-savings-time-en-ca,0
/t/gatorade-ice-punch,/t/gatorade-ice-punch-en-us,/t/gatorade-ice-punch-en-us,226
/t/save-tiktok,/t/save-tiktok-en-us,/t/save-tiktok-en-us,226
/t/prince-harry,/t/prince-harry-en-us,/t/prince-harry-en-us,226
/t/prince-harry,/t/prince-harry-en-us,/t/prince-harry-en-gb,43
/t/prince-harry,/t/prince-harry-en-us,/t/prince-harry-en-ca,0
/t/targeted-individual,/t/targeted-individual-en-us,/t/targeted-individual-en-us,224
/t/targeted-individual,/t/targeted-individual-en-us,/t/targeted-individual-en-gb,44
/t/chemicals-in-our-food,/t/chemicals-in-our-food-en-us,/t/chemicals-in-our-food-en-us,224
/t/environmental-protection,/t/environmental-protection-en-us,/t/environmental-protection-en-us,223
/t/environmental-protection,/t/environmental-protection-en-us,/t/environmental-protection-en-gb,0
/t/environmental-protection,/t/environmental-protection-en-us,/t/environmental-protection-en-ca,0
/t/environmental-protection,/t/environmental-protection-en-us,/t/environmental-protection-en-in,0
/t/environmental-protection,/t/environmental-protection-en-us,/t/environmental-protection-2,0
/t/blackrock,/t/blackrock-en-us,/t/blackrock-en-us,223
/t/the-view-whoopi-goldberg,/t/the-view-whoopi-goldberg-en-us,/t/the-view-whoopi-goldberg-en-us,222
/t/michelle-obama,/t/michelle-obama,/t/michelle-obama,218
/t/michelle-obama,/t/michelle-obama,/t/michelle-obama-en-gb,0
/t/michelle-obama,/t/michelle-obama,/t/michelle-obama-en-in,0
/t/crime-victim-support,/t/crime-victim-support-en-us,/t/crime-victim-support-en-us,218
/t/crime-victim-support,/t/crime-victim-support-en-us,/t/crime-victim-support-en-gb,11
/t/crime-victim-support,/t/crime-victim-support-en-us,/t/crime-victim-support-en-au,3
/t/crime-victim-support,/t/crime-victim-support-en-us,/t/crime-victim-support-en-in,0
/t/crime-victim-support,/t/crime-victim-support-en-us,/t/crime-victim-support-en-ca,0
/t/human-rights,/t/human-rights-11,/t/human-rights-11,215
/t/human-rights,/t/human-rights-11,/t/human-rights-10,57
/t/human-rights,/t/human-rights-11,/t/human-rights-9,43
/t/human-rights,/t/human-rights-11,/t/human-rights-12,19
/t/human-rights,/t/human-rights-11,/t/human-rights-en-in,4
/t/human-rights,/t/human-rights-11,/t/human-rights-en-us,0
/t/human-rights,/t/human-rights-11,/t/human-rights-36,0
/t/human-rights,/t/human-rights-11,/t/human-rights-16,0
/t/human-rights,/t/human-rights-11,/t/human-rights-31,0
/t/human-rights,/t/human-rights-11,/t/human-rights-23,0
/t/human-rights,/t/human-rights-11,/t/human-rights-29,0
/t/human-rights,/t/human-rights-11,/t/human-rights-20,0
/t/human-rights,/t/human-rights-11,/t/human-rights-21,0
/t/human-rights,/t/human-rights-11,/t/human-rights-26,0
/t/human-rights,/t/human-rights-11,/t/human-rights-13,0
/t/human-rights,/t/human-rights-11,/t/human-rights-35,0
/t/human-rights,/t/human-rights-11,/t/human-rights-17,0
/t/human-rights,/t/human-rights-11,/t/human-rights-27,0
/t/human-rights,/t/human-rights-11,/t/human-rights-en-au,0
/t/human-rights,/t/human-rights-11,/t/human-rights-30,0
/t/human-rights,/t/human-rights-11,/t/human-rights-33,0
/t/human-rights,/t/human-rights-11,/t/human-rights-24,0
/t/human-rights,/t/human-rights-11,/t/human-rights-28,0
/t/human-rights,/t/human-rights-11,/t/human-rights-25,0
/t/human-rights,/t/human-rights-11,/t/human-rights-32,0
/t/human-rights,/t/human-rights-11,/t/human-rights-22,0
/t/human-rights,/t/human-rights-11,/t/human-rights-15,0
/t/human-rights,/t/human-rights-11,/t/human-rights-34,0
/t/human-rights,/t/human-rights-11,/t/human-rights-19,0
/t/boycott-disney,/t/boycott-disney-en-us,/t/boycott-disney-en-us,215
/t/boycott-disney,/t/boycott-disney-en-us,/t/boycott-disney-en-ca,0
/t/elections,/t/elections-en-us,/t/elections-en-us,214
/t/elections,/t/elections-en-us,/t/elections-2015,0
/t/elections,/t/elections-en-us,/t/elections-2014,0
/t/elections,/t/elections-en-us,/t/elections-2,0
/t/elections,/t/elections-en-us,/t/elections-en-in,0
/t/elections,/t/elections-en-us,/t/elections-2016,0
/t/business-and-economy,/t/business-and-economy-en-us,/t/business-and-economy-en-us,214
/t/business-and-economy,/t/business-and-economy-en-us,/t/business-and-economy-en-gb,4
/t/business-and-economy,/t/business-and-economy-en-us,/t/business-and-economy-en-ca,3
/t/business-and-economy,/t/business-and-economy-en-us,/t/business-and-economy-en-au,0
/t/business-and-economy,/t/business-and-economy-en-us,/t/business-and-economy-en-in,0
/t/seunghan,/t/seunghan-en-us,/t/seunghan-en-us,212
/t/seunghan,/t/seunghan-en-us,/t/seunghan-en-gb,0
/t/seunghan,/t/seunghan-en-us,/t/seunghan-en-au,0
/t/raygun,/t/raygun-en-au,/t/raygun-en-au,210
/t/iready,/t/iready-en-us,/t/iready-en-us,207
/t/liz-cheney,/t/liz-cheney-en-us,/t/liz-cheney-en-us,206
/t/liz-cheney,/t/liz-cheney-en-us,/t/liz-cheney-en-gb,0
/t/mrbeast,/t/mrbeast-en-us,/t/mrbeast-en-us,206
/t/mrbeast,/t/mrbeast-en-us,/t/mrbeast-en-ca,0
/t/mrbeast,/t/mrbeast-en-us,/t/mrbeast-en-au,0
/t/mrbeast,/t/mrbeast-en-us,/t/mrbeast-en-gb,0
/t/video-games-online-gaming,/t/video-games-online-gaming-en-us,/t/video-games-online-gaming-en-us,206
/t/video-games-online-gaming,/t/video-games-online-gaming-en-us,/t/video-games-online-gaming-en-au,0
/t/video-games-online-gaming,/t/video-games-online-gaming-en-us,/t/video-games-online-gaming-en-gb,0
/t/video-games-online-gaming,/t/video-games-online-gaming-en-us,/t/video-games-online-gaming-en-in,0
/t/video-games-online-gaming,/t/video-games-online-gaming-en-us,/t/video-games-online-gaming-en-ca,0
/t/abortion-bans,/t/abortion-bans-en-us,/t/abortion-bans-en-us,205
/t/abortion-bans,/t/abortion-bans-en-us,/t/abortion-bans-en-ca,0
/t/racial-hatred,/t/racial-hatred-en-gb,/t/racial-hatred-en-gb,205
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-en-us,205
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-7,3
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-en-in,0
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-5,0
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-8,0
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-9,0
/t/gay-rights,/t/gay-rights-en-us,/t/gay-rights-10,0
/t/kansas-city-chiefs,/t/kansas-city-chiefs-en-us,/t/kansas-city-chiefs-en-us,204
/t/gun-reform,/t/gun-reform-en-us,/t/gun-reform-en-us,200
/t/gun-reform,/t/gun-reform-en-us,/t/gun-reform-en-ca,0
/t/gun-reform,/t/gun-reform-en-us,/t/gun-reform-en-au,0
/t/iready-ban,/t/iready-ban-en-us,/t/iready-ban-en-us,200
/t/wildlife-conservation,/t/wildlife-conservation-en-us,/t/wildlife-conservation-en-us,195
/t/wildlife-conservation,/t/wildlife-conservation-en-us,/t/wildlife-conservation-en-gb,4
/t/wildlife-conservation,/t/wildlife-conservation-en-us,/t/wildlife-conservation-en-au,3
/t/wildlife-conservation,/t/wildlife-conservation-en-us,/t/wildlife-conservation-en-ca,3
/t/wildlife-conservation,/t/wildlife-conservation-en-us,/t/wildlife-conservation-en-in,0
/t/animation,/t/animation-en-us,/t/animation-en-us,194
/t/animation,/t/animation-en-us,/t/animation-en-ca,0
/t/animation,/t/animation-en-us,/t/animation-en-in,0
/t/animation,/t/animation-en-us,/t/animation-en-gb,0
/t/animation,/t/animation-en-us,/t/animation-en-au,0
/t/santos-bonacci,/t/santos-bonacci-en-us,/t/santos-bonacci-en-us,193
/t/eaglercraft,/t/eaglercraft-en-us,/t/eaglercraft-en-us,188
/t/republican-party,/t/republican-party-en-us,/t/republican-party-en-us,188
/t/republican-party,/t/republican-party-en-us,/t/republican-party-en-ca,0
/t/republican-party,/t/republican-party-en-us,/t/republican-party-en-gb,0
/t/fortnite,/t/fortnite-en-us,/t/fortnite-en-us,187
/t/fortnite,/t/fortnite-en-us,/t/fortnite-en-ca,0
/t/fortnite,/t/fortnite-en-us,/t/fortnite-en-gb,0
/t/fortnite,/t/fortnite-en-us,/t/fortnite-en-in,0
/t/fortnite,/t/fortnite-en-us,/t/fortnite-en-au,0
/t/disability-rights,/t/disability-rights-5,/t/disability-rights-5,187
/t/disability-rights,/t/disability-rights-5,/t/disability-rights-4,16
/t/disability-rights,/t/disability-rights-5,/t/disability-rights-6,10
/t/disability-rights,/t/disability-rights-5,/t/disability-rights-3,0
/t/disability-rights,/t/disability-rights-5,/t/disability-rights-7,0
/t/monty-noblitt,/t/monty-noblitt-en-us,/t/monty-noblitt-en-us,185
/t/women-s-sports,/t/women-s-sports-en-us,/t/women-s-sports-en-us,185
/t/women-s-sports,/t/women-s-sports-en-us,/t/women-s-sports-en-au,0
/t/women-s-sports,/t/women-s-sports-en-us,/t/women-s-sports-6,0
/t/women-s-sports,/t/women-s-sports-en-us,/t/women-s-sports-5,0
/t/women-s-sports,/t/women-s-sports-en-us,/t/women-s-sports-3,0
/t/woodrocket,/t/woodrocket-en-us,/t/woodrocket-en-us,185
/t/bullying,/t/bullying-6,/t/bullying-6,185
/t/bullying,/t/bullying-6,/t/bullying-en-gb,12
/t/bullying,/t/bullying-6,/t/bullying-8,0
/t/bullying,/t/bullying-6,/t/bullying-9,0
/t/bullying,/t/bullying-6,/t/bullying-7,0
/t/bullying,/t/bullying-6,/t/bullying-en-in,0
/t/bullying,/t/bullying-6,/t/bullying-5,0
/t/wrongful-termination,/t/wrongful-termination-en-us,/t/wrongful-termination-en-us,182
/t/wrongful-termination,/t/wrongful-termination-en-us,/t/wrongful-termination-en-gb,0
/t/marijuana-legalization,/t/marijuana-legalization-en-us,/t/marijuana-legalization-en-us,179
/t/marijuana-legalization,/t/marijuana-legalization-en-us,/t/marijuana-legalization-en-ca,0
/t/targeted-individuals,/t/targeted-individuals-en-us,/t/targeted-individuals-en-us,179
/t/targeted-individuals,/t/targeted-individuals-en-us,/t/targeted-individuals-en-ca,32
/t/targeted-individuals,/t/targeted-individuals-en-us,/t/targeted-individuals-en-au,11
/t/targeted-individuals,/t/targeted-individuals-en-us,/t/targeted-individuals-en-gb,0
/t/project-2025,/t/project-2025-en-us,/t/project-2025-en-us,177
/t/business-regulation,/t/business-regulation,/t/business-regulation,177
/t/business-regulation,/t/business-regulation,/t/business-regulation-en-gb,0
/t/business-regulation,/t/business-regulation,/t/business-regulation-en-au,0
/t/business-regulation,/t/business-regulation,/t/business-regulation-en-ca,0
/t/business-regulation,/t/business-regulation,/t/business-regulation-en-in,0
/t/lego-games,/t/lego-games-en-us,/t/lego-games-en-us,176
/t/lego-games,/t/lego-games-en-us,/t/lego-games-en-gb,0
/t/presidential-election,/t/presidential-election-en-us,/t/presidential-election-en-us,175
/t/presidential-election,/t/presidential-election-en-us,/t/presidential-election-en-au,0
/t/presidential-election,/t/presidential-election-en-us,/t/presidential-election,0
/t/uk-general-election,/t/uk-general-election-en-gb,/t/uk-general-election-en-gb,173
/t/uk-general-election,/t/uk-general-election-en-gb,/t/uk-general-election-en-us,8
/t/cancelled-tv-series,/t/cancelled-tv-series-en-us,/t/cancelled-tv-series-en-us,172
/t/goghostagain,/t/goghostagain-en-us,/t/goghostagain-en-us,171
/t/white-house,/t/white-house-en-us,/t/white-house-en-us,171
/t/white-house,/t/white-house-en-us,/t/white-house-en-gb,0
/t/white-house,/t/white-house-en-us,/t/white-house-en-au,0
/t/white-house,/t/white-house-en-us,/t/white-house-en-in,0
/t/addressing-racist-history,/t/addressing-racist-history-en-us,/t/addressing-racist-history-en-us,169
/t/addressing-racist-history,/t/addressing-racist-history-en-us,/t/addressing-racist-history-en-au,0
/t/remove-user,/t/remove-user-en-us,/t/remove-user-en-us,168
/t/remove-user,/t/remove-user-en-us,/t/remove-user-en-au,5
/t/remove-user,/t/remove-user-en-us,/t/remove-user-en-gb,0
/t/california-secession,/t/california-secession-en-us,/t/california-secession-en-us,168
/t/menendez-brothers-retrial,/t/menendez-brothers-retrial-en-us,/t/menendez-brothers-retrial-en-us,166
/t/daniel-larsen,/t/daniel-larsen-en-us,/t/daniel-larsen-en-us,166
/t/nfl-referees,/t/nfl-referees-en-us,/t/nfl-referees-en-us,164
/t/nfl-referees,/t/nfl-referees-en-us,/t/nfl-referees-en-ca,0
/t/nfl-referees,/t/nfl-referees-en-us,/t/nfl-referees-en-gb,0
/t/nfl-referees,/t/nfl-referees-en-us,/t/nfl-referees-en-au,0
